id,time,appCat.office
AS14.29,2014-05-04 19:42:25.174,8.227
AS14.29,2014-05-04 19:46:48.188,24.367
AS14.29,2014-05-04 19:47:29.694,1.004
AS14.29,2014-05-04 19:49:57.625,3.011
AS14.29,2014-05-04 19:50:16.688,1.281
AS14.29,2014-05-04 20:17:13.730,3.033
AS14.29,2014-05-04 20:17:27.180,2.007
AS14.29,2014-05-04 20:17:40.246,2.003
AS14.29,2014-05-04 20:17:47.266,1.371
AS14.29,2014-05-04 20:29:25.178,2.011
AS14.29,2014-05-04 20:29:40.266,3.026
AS14.29,2014-05-04 20:30:37.657,3.248
AS14.29,2014-05-04 20:31:29.359,0.987
AS14.29,2014-05-04 20:31:41.325,3.006
AS14.29,2014-05-04 20:32:20.614,2.711
AS14.29,2014-05-04 20:33:19.329,3.012
AS14.29,2014-05-04 20:33:23.346,1.002
AS14.29,2014-05-04 20:33:25.368,3.008
AS14.29,2014-05-04 20:33:31.421,19.073
AS14.29,2014-05-04 21:20:51.385,1.003
AS14.29,2014-05-04 21:20:53.418,3.745
AS14.29,2014-05-04 21:24:00.648,4.018
AS14.29,2014-05-04 21:28:11.884,0.911
AS14.29,2014-05-04 21:35:27.635,3.029
AS14.29,2014-05-04 21:36:44.194,1.876
AS14.29,2014-05-04 21:37:07.184,1.204
AS14.29,2014-05-04 21:37:37.259,7.025
AS14.29,2014-05-04 21:37:46.302,0.857
AS14.29,2014-05-04 21:39:12.201,1.886
AS14.29,2014-05-04 21:42:50.311,1.434
AS14.29,2014-05-04 21:46:57.194,1.339
AS14.29,2014-05-04 21:48:22.233,1.352
AS14.29,2014-05-04 21:51:07.559,2.056
AS14.29,2014-05-04 21:52:40.112,1.076
AS14.29,2014-05-04 21:53:48.364,0.932
AS14.29,2014-05-04 21:53:59.384,3.006
AS14.29,2014-05-04 21:54:13.420,1.237
AS14.29,2014-05-04 21:54:43.207,1.392
AS14.29,2014-05-04 21:55:38.293,1.81
AS14.29,2014-05-04 21:56:19.494,2.531
AS14.29,2014-05-04 21:56:37.346,1.358
AS14.29,2014-05-04 21:56:45.834,2.006
AS14.29,2014-05-04 21:57:11.451,1.766
AS14.29,2014-05-04 21:58:49.207,1.206
AS14.29,2014-05-04 22:04:09.986,0.155
AS14.29,2014-05-04 22:04:24.164,1.693
AS14.29,2014-05-04 22:18:18.407,4.66
AS14.29,2014-05-04 22:18:23.740,55.363
AS14.29,2014-05-04 22:24:13.408,9.285
AS14.29,2014-05-04 22:35:21.595,8.121
AS14.29,2014-05-04 22:44:19.822,1.592
AS14.29,2014-05-04 22:45:42.604,6.154
AS14.29,2014-05-04 22:49:08.844,0.735
AS14.29,2014-05-04 23:01:39.232,4.01
AS14.29,2014-05-04 23:07:41.184,2.009
AS14.29,2014-05-04 23:07:53.387,1.002
AS14.29,2014-05-04 23:09:52.259,1.061
AS14.29,2014-05-04 23:13:13.391,82.383
AS14.29,2014-05-05 09:01:04.819,8.083
AS14.29,2014-05-05 09:01:21.927,6.016
AS14.29,2014-05-05 11:53:14.523,1.088
AS14.29,2014-05-05 11:55:48.970,4.026
AS14.29,2014-05-05 12:26:50.127,34.476
AS14.29,2014-05-05 12:27:30.693,1.579
AS14.29,2014-05-05 12:28:30.480,4.064
AS14.29,2014-05-05 12:30:43.071,1.006
AS14.29,2014-05-05 12:30:44.848,6.119
AS14.29,2014-05-05 12:34:48.594,12.671
AS14.29,2014-05-05 12:35:04.911,2.165
AS14.29,2014-05-05 12:36:37.762,9.455
AS14.29,2014-05-05 12:38:56.538,3.012
AS14.29,2014-05-05 12:38:59.551,44.278
AS14.29,2014-05-05 12:39:55.204,2.008
AS14.29,2014-05-05 12:40:36.542,24.774
AS14.29,2014-05-05 12:45:13.605,2.363
AS14.29,2014-05-05 15:10:33.686,35.312
AS14.29,2014-05-05 15:35:35.753,5.308
AS14.29,2014-05-05 15:38:32.085,2.074
AS14.29,2014-05-05 15:38:37.605,6.015
AS14.29,2014-05-05 15:38:44.625,33.14
AS14.29,2014-05-05 15:39:30.845,29.399
AS14.29,2014-05-05 15:40:02.250,5.48
AS14.29,2014-05-05 15:40:14.457,2.807
AS14.29,2014-05-05 15:42:25.538,4.565
AS14.29,2014-05-05 15:43:32.736,16.683
AS14.29,2014-05-05 15:48:09.424,6.181
AS14.29,2014-05-05 16:08:23.394,5.002
AS14.29,2014-05-05 16:10:23.536,5.011
AS14.29,2014-05-05 16:10:55.607,3.018
AS14.29,2014-05-05 16:13:05.118,2.303
AS14.29,2014-05-05 16:48:51.572,3.012
AS14.29,2014-05-05 16:49:08.743,1.002
AS14.29,2014-05-05 16:49:12.782,1.262
AS14.29,2014-05-05 16:57:19.503,3.174
AS14.29,2014-05-05 17:12:13.390,2.356
AS14.29,2014-05-05 17:12:59.210,13.056
AS14.29,2014-05-05 17:23:55.826,4.013
AS14.29,2014-05-05 17:24:38.973,3.013
AS14.29,2014-05-05 17:25:58.947,4.013
AS14.29,2014-05-05 17:26:35.434,2.006
AS14.29,2014-05-05 17:30:13.457,17.117
AS14.29,2014-05-05 17:32:13.984,2.285
AS14.29,2014-05-05 17:33:12.066,3.868
AS14.29,2014-05-05 17:33:59.858,1.751
AS14.29,2014-05-05 17:34:28.407,1.558
AS14.29,2014-05-05 17:35:11.961,7.588
AS14.29,2014-05-05 17:36:06.612,5.143
AS14.29,2014-05-05 17:36:15.270,3.008
AS14.29,2014-05-05 17:43:50.437,1.003
AS14.29,2014-05-05 17:44:04.579,1.005
AS14.29,2014-05-05 17:44:52.223,9.047
AS14.29,2014-05-05 18:03:15.430,0.881
AS14.29,2014-05-05 18:38:13.471,0.893
AS14.29,2014-05-05 19:03:26.282,6.028
AS14.29,2014-05-05 19:04:40.509,1.065
AS14.29,2014-05-05 19:04:45.589,1.002
AS14.29,2014-05-05 19:05:13.759,1.003
AS14.29,2014-05-05 19:05:22.823,2.513
AS14.29,2014-05-05 19:38:31.848,7.017
AS14.29,2014-05-05 19:40:19.302,30.739
AS14.29,2014-05-05 19:40:53.227,4.018
AS14.29,2014-05-05 19:43:59.622,1.133
AS14.29,2014-05-05 19:44:59.440,1.684
AS14.29,2014-05-05 19:45:30.301,4.014
AS14.29,2014-05-05 20:16:01.588,11.376
AS14.29,2014-05-05 20:52:20.384,4.018
AS14.29,2014-05-05 20:52:58.690,1.888
AS14.29,2014-05-05 20:54:17.464,3.011
AS14.29,2014-05-05 20:58:08.660,2.008
AS14.29,2014-05-05 21:01:31.648,1.157
AS14.29,2014-05-05 21:21:32.206,3.005
AS14.29,2014-05-05 21:25:55.528,0.871
AS14.29,2014-05-05 21:25:56.914,31.352
AS14.29,2014-05-05 21:36:51.572,2.014
AS14.29,2014-05-05 22:03:20.256,1.114
AS14.29,2014-05-05 22:05:42.461,12.205
AS14.29,2014-05-05 22:08:17.628,3.03
AS14.29,2014-05-05 22:20:48.673,1.852
AS14.29,2014-05-05 22:24:40.573,2.468
AS14.29,2014-05-05 22:25:43.559,2.005
AS14.29,2014-05-05 22:25:47.571,5.118
AS14.29,2014-05-05 22:29:06.469,2.307
AS14.29,2014-05-05 22:29:24.122,1.677
AS14.29,2014-05-05 22:32:22.246,24.877
AS14.29,2014-05-05 22:33:18.589,8.229
AS14.29,2014-05-05 22:33:44.930,3.016
AS14.29,2014-05-05 22:33:50.973,9.539
AS14.29,2014-05-05 22:34:13.921,3.008
AS14.29,2014-05-05 22:37:54.617,3.027
AS14.29,2014-05-05 22:46:30.240,3.026
AS14.29,2014-05-05 22:57:48.644,1.002
AS14.29,2014-05-05 22:57:50.654,1.116
AS14.29,2014-05-05 22:59:02.513,1.003
AS14.29,2014-05-05 23:03:03.473,2.005
AS14.29,2014-05-05 23:03:35.651,3.054
AS14.29,2014-05-05 23:03:41.726,1.004
AS14.29,2014-05-05 23:03:43.755,1.95
AS14.29,2014-05-05 23:07:34.694,2.011
AS14.29,2014-05-05 23:07:37.720,1.002
AS14.29,2014-05-05 23:07:43.750,2.488
AS14.29,2014-05-05 23:12:41.430,1.953
AS14.29,2014-05-05 23:12:44.420,7.879
AS14.29,2014-05-05 23:12:52.815,3.184
AS14.29,2014-05-05 23:35:20.549,8.036
AS14.29,2014-05-05 23:37:57.421,1.002
AS14.29,2014-05-05 23:38:15.489,1.01
AS14.29,2014-05-05 23:59:29.029,5.955
AS14.29,2014-05-06 00:02:32.453,3.028
AS14.29,2014-05-06 00:04:39.283,2.976
AS14.29,2014-05-06 08:37:58.713,6.018
AS14.29,2014-05-06 08:40:25.176,2.014
AS14.29,2014-05-06 08:45:29.299,2.005
AS14.29,2014-05-06 08:52:33.752,1.156
AS14.29,2014-05-06 08:55:12.288,4.034
AS14.29,2014-05-06 08:55:22.392,1.002
AS14.29,2014-05-06 08:55:25.437,1.792
AS14.29,2014-05-06 08:58:58.430,4.007
AS14.29,2014-05-06 09:14:21.950,4.023
AS14.29,2014-05-06 09:14:25.990,811.894
AS14.29,2014-05-06 09:35:26.984,4.029
AS14.29,2014-05-06 09:54:22.052,3.017
AS14.29,2014-05-06 10:04:27.026,8.028
AS14.29,2014-05-06 10:04:36.117,19.107
AS14.29,2014-05-06 10:05:00.253,4.062
AS14.29,2014-05-06 10:46:22.657,2.062
AS14.29,2014-05-06 10:54:20.299,32.423
AS14.29,2014-05-06 10:56:37.575,1.001
AS14.29,2014-05-06 10:56:40.615,2.012
AS14.29,2014-05-06 10:56:52.670,1.28
AS14.29,2014-05-06 10:59:33.236,1.644
AS14.29,2014-05-06 11:02:14.397,3.009
AS14.29,2014-05-06 11:02:48.698,1.227
AS14.29,2014-05-06 11:16:22.434,4.035
AS14.29,2014-05-06 11:16:50.673,30.319
AS14.29,2014-05-06 11:26:03.288,3.025
AS14.29,2014-05-06 11:26:16.336,1.002
AS14.29,2014-05-06 11:30:49.308,3.01
AS14.29,2014-05-06 11:30:52.319,151.565
AS14.29,2014-05-06 11:33:23.897,5.018
AS14.29,2014-05-06 11:37:28.446,3.007
AS14.29,2014-05-06 11:38:19.104,5.049
AS14.29,2014-05-06 11:38:24.157,3.023
AS14.29,2014-05-06 11:39:15.654,1.692
AS14.29,2014-05-06 11:54:44.474,3.018
AS14.29,2014-05-06 11:55:02.546,3.089
AS14.29,2014-05-06 11:55:58.111,2.019
AS14.29,2014-05-06 11:59:26.038,1.427
AS14.29,2014-05-06 12:00:33.278,3.032
AS14.29,2014-05-06 12:01:51.711,0.918
AS14.29,2014-05-06 12:04:45.345,3.009
AS14.29,2014-05-06 12:05:13.473,1.856
AS14.29,2014-05-06 12:10:31.371,3.041
AS14.29,2014-05-06 12:10:47.479,8.063
AS14.29,2014-05-06 12:12:32.851,1.407
AS14.29,2014-05-06 12:32:23.451,15.163
AS14.29,2014-05-06 13:16:38.954,3.828
AS14.29,2014-05-06 13:16:49.903,35.406
AS14.29,2014-05-06 13:17:26.921,18.093
AS14.29,2014-05-06 13:34:26.404,1.419
AS14.29,2014-05-06 13:35:45.539,23.103
AS14.29,2014-05-06 13:37:49.627,30.083
AS14.29,2014-05-06 14:35:35.454,2.411
AS14.29,2014-05-06 16:01:49.654,21.715
AS14.29,2014-05-06 16:02:12.539,2.019
AS14.29,2014-05-06 16:02:17.611,2.029
AS14.29,2014-05-06 16:02:44.747,91.085
AS14.29,2014-05-06 16:17:34.596,4.461
AS14.29,2014-05-06 16:29:30.496,68.714
AS14.29,2014-05-06 16:49:42.250,1.359
AS14.29,2014-05-06 17:03:48.309,22.307
AS14.29,2014-05-06 17:04:38.174,5.02
AS14.29,2014-05-06 17:25:07.453,164.492
AS14.29,2014-05-06 17:32:25.270,3.044
AS14.29,2014-05-06 17:33:40.690,2.388
AS14.29,2014-05-06 17:34:37.811,3.04
AS14.29,2014-05-06 17:45:12.460,2.471
AS14.29,2014-05-06 17:46:18.306,5.374
AS14.29,2014-05-06 18:02:34.891,3.009
AS14.29,2014-05-06 18:06:13.243,5.01
AS14.29,2014-05-06 18:50:48.411,1.107
AS14.29,2014-05-06 20:53:10.375,6.014
AS14.29,2014-05-06 20:53:19.421,3.011
AS14.29,2014-05-06 20:53:24.441,2.549
AS14.29,2014-05-06 21:10:32.627,2.024
AS14.29,2014-05-06 21:11:16.766,1.904
AS14.29,2014-05-06 21:41:07.312,5.012
AS14.29,2014-05-06 21:57:04.434,2.038
AS14.29,2014-05-06 21:57:15.617,3.226
AS14.29,2014-05-06 21:57:56.131,4.871
AS14.29,2014-05-06 22:04:36.270,4.01
AS14.29,2014-05-06 22:04:55.417,4.134
AS14.29,2014-05-06 22:14:27.898,2.015
AS14.29,2014-05-06 22:19:02.859,1.92
AS14.29,2014-05-06 22:23:08.424,3.01
AS14.29,2014-05-06 22:35:59.921,2.004
AS14.29,2014-05-06 22:36:02.944,1.012
AS14.29,2014-05-06 22:37:50.538,2.583
AS14.29,2014-05-06 23:03:50.790,1.078
AS14.29,2014-05-06 23:04:58.301,6.024
AS14.29,2014-05-06 23:05:44.549,1.018
AS14.29,2014-05-06 23:11:29.177,1.019
AS14.29,2014-05-06 23:13:29.427,47.173
AS14.29,2014-05-06 23:18:41.141,3.018
AS14.29,2014-05-06 23:18:50.191,2.007
AS14.29,2014-05-07 08:31:39.529,3.008
AS14.29,2014-05-07 08:40:43.105,2.015
AS14.29,2014-05-07 08:50:59.388,2.004
AS14.29,2014-05-07 10:13:59.555,1.006
AS14.29,2014-05-07 10:14:21.704,30.487
AS14.29,2014-05-07 10:15:01.604,51.756
AS14.29,2014-05-07 10:16:37.357,14.896
AS14.29,2014-05-07 10:23:18.361,11.251
AS14.29,2014-05-07 10:30:52.061,5.037
AS14.29,2014-05-07 10:31:04.213,11.191
AS14.29,2014-05-07 10:31:23.677,4.195
AS14.29,2014-05-07 10:34:38.417,3.01
AS14.29,2014-05-07 11:10:37.371,1.045
AS14.29,2014-05-07 11:10:43.461,1.169
AS14.29,2014-05-07 11:27:06.865,1.855
AS14.29,2014-05-07 11:52:02.344,1.609
AS14.29,2014-05-07 12:07:50.282,4.119
AS14.29,2014-05-07 12:08:01.444,1.002
AS14.29,2014-05-07 15:43:16.628,6.044
AS14.29,2014-05-07 15:55:09.943,2.008
AS14.29,2014-05-07 15:55:20.072,3.481
AS14.29,2014-05-07 17:18:04.424,1.045
AS14.29,2014-05-07 17:49:09.306,1.21
AS14.29,2014-05-07 18:05:38.400,4.012
AS14.29,2014-05-07 18:05:47.497,3.01
AS14.29,2014-05-07 18:09:55.068,3.042
AS14.29,2014-05-07 18:20:09.351,1.605
AS14.29,2014-05-07 18:20:13.589,4.937
AS14.29,2014-05-07 20:02:18.716,0.862
AS14.29,2014-05-07 20:03:27.263,5.01
AS14.29,2014-05-07 20:52:02.421,2.156
AS14.29,2014-05-07 21:13:19.836,3.021
AS14.29,2014-05-07 22:50:27.688,1.002
AS14.29,2014-05-07 22:50:30.703,4.011
AS14.29,2014-05-07 22:50:50.778,4.443
AS14.29,2014-05-08 07:18:57.454,1.777
AS14.29,2014-05-08 07:35:58.447,8.237
AS14.29,2014-05-08 07:36:27.278,1.558
AS14.29,2014-05-08 07:45:39.698,5.576
AS14.29,2014-05-08 07:54:36.319,4.009
AS14.29,2014-05-08 07:55:24.568,1.002
AS14.29,2014-05-08 08:03:21.332,4.016
AS14.29,2014-05-08 08:03:57.862,16.016
AS14.29,2014-05-08 08:12:26.637,2.032
AS14.29,2014-05-08 08:15:05.285,1.017
AS14.29,2014-05-08 08:23:57.309,8.866
AS14.29,2014-05-08 08:25:43.874,8.978
AS14.29,2014-05-08 08:26:13.700,3.009
AS14.29,2014-05-08 08:59:29.568,1.006
AS14.29,2014-05-08 09:53:01.158,5.017
AS14.29,2014-05-08 09:53:13.204,1.031
AS14.29,2014-05-08 09:54:33.674,9.072
AS14.29,2014-05-08 09:56:10.269,4.027
AS14.29,2014-05-08 09:58:02.704,2.372
AS14.29,2014-05-08 10:00:57.753,3.019
AS14.29,2014-05-08 10:01:05.795,2.006
AS14.29,2014-05-08 10:16:39.499,1.876
AS14.29,2014-05-08 10:17:38.334,3.013
AS14.29,2014-05-08 10:35:56.247,2.011
AS14.29,2014-05-08 10:36:02.289,2.018
AS14.29,2014-05-08 10:36:42.270,10.904
AS14.29,2014-05-08 10:38:25.221,81.467
AS14.29,2014-05-08 10:57:33.650,2.004
AS14.29,2014-05-08 11:16:09.931,1.003
AS14.29,2014-05-08 11:24:03.229,2.131
AS14.29,2014-05-08 12:32:52.803,4.017
AS14.29,2014-05-08 12:57:45.586,1.04
AS14.29,2014-05-08 12:58:04.806,53.386
AS14.29,2014-05-08 13:12:21.812,1.135
AS14.29,2014-05-08 13:12:22.948,73.624
AS14.29,2014-05-08 13:15:23.461,41.165
AS14.29,2014-05-08 13:18:25.201,11.136
AS14.29,2014-05-08 13:20:22.778,2.798
AS14.29,2014-05-08 13:21:20.779,30.111
AS14.29,2014-05-08 13:35:39.578,5.046
AS14.29,2014-05-08 13:35:55.752,2.034
AS14.29,2014-05-08 14:42:16.423,7.932
AS14.29,2014-05-08 14:43:14.667,4.015
AS14.29,2014-05-08 14:45:38.408,226.422
AS14.29,2014-05-08 15:05:40.480,5.105
AS14.29,2014-05-08 15:05:52.299,3.01
AS14.29,2014-05-08 15:11:26.305,1.003
AS14.29,2014-05-08 15:31:57.305,1.002
AS14.29,2014-05-08 16:11:12.000,1.06
AS14.29,2014-05-08 16:13:37.168,1.004
AS14.29,2014-05-08 16:20:17.601,1.008
AS14.29,2014-05-08 16:48:04.135,2.02
AS14.29,2014-05-08 17:00:09.447,1.002
AS14.29,2014-05-08 17:00:12.551,4.012
AS14.29,2014-05-08 17:00:16.572,9.056
AS14.29,2014-05-08 17:00:26.701,9.037
AS14.29,2014-05-08 17:26:44.503,6.037
AS14.29,2014-05-08 17:26:57.569,1.009
AS14.29,2014-05-08 17:35:20.855,2.007
AS14.29,2014-05-08 17:35:32.895,1.001
AS14.29,2014-05-08 17:36:52.427,2.014
AS14.29,2014-05-08 17:45:02.933,1.016
AS14.29,2014-05-08 17:52:27.209,2.56
AS14.29,2014-05-08 17:57:34.342,3.021
AS14.29,2014-05-08 17:58:35.582,2.006
AS14.29,2014-05-08 17:58:59.711,1.002
AS14.29,2014-05-08 17:59:00.714,967.762
AS14.29,2014-05-08 18:15:14.812,2.313
AS14.29,2014-05-08 18:16:40.519,5.036
AS14.29,2014-05-08 18:17:28.765,1.997
AS14.29,2014-05-08 18:20:28.311,6.03
AS14.29,2014-05-08 18:36:05.009,2.007
AS14.29,2014-05-08 18:43:10.140,1.038
AS14.29,2014-05-08 18:43:16.407,1.002
AS14.29,2014-05-08 18:43:18.418,3.692
AS14.29,2014-05-08 18:44:47.456,4.073
AS14.29,2014-05-08 18:49:15.961,2.904
AS14.29,2014-05-08 18:49:33.174,3.085
AS14.29,2014-05-08 18:49:51.497,0.947
AS14.29,2014-05-08 18:50:16.088,3.018
AS14.29,2014-05-08 18:50:58.286,1.651
AS14.29,2014-05-08 18:51:28.377,3.017
AS14.29,2014-05-08 18:53:32.092,1.868
AS14.29,2014-05-08 18:53:45.329,4.074
AS14.29,2014-05-08 18:53:52.457,1.373
AS14.29,2014-05-08 18:54:55.413,7.102
AS14.29,2014-05-08 19:00:11.150,4.008
AS14.29,2014-05-08 19:00:19.181,2.069
AS14.29,2014-05-08 19:02:14.697,3.012
AS14.29,2014-05-08 19:02:30.765,1.904
AS14.29,2014-05-08 19:03:16.930,2.418
AS14.29,2014-05-08 19:06:07.707,2.066
AS14.29,2014-05-08 19:07:01.223,1.51
AS14.29,2014-05-08 19:09:33.266,3.029
AS14.29,2014-05-08 19:10:04.415,1.778
AS14.29,2014-05-08 19:14:35.174,6.661
AS14.29,2014-05-08 19:16:08.181,2.099
AS14.29,2014-05-08 19:18:14.155,6.089
AS14.29,2014-05-08 19:20:20.187,6.025
AS14.29,2014-05-08 19:21:12.446,1.037
AS14.29,2014-05-08 21:56:14.309,3.007
AS14.29,2014-05-08 22:04:51.519,24.094
AS14.29,2014-05-08 22:05:55.874,7.034
AS14.29,2014-05-08 22:08:41.545,1.215
AS14.29,2014-05-08 22:14:38.155,3.16
AS14.29,2014-05-08 22:14:44.331,1.464
AS14.29,2014-05-08 22:27:06.176,6.018
AS14.29,2014-05-08 22:27:18.325,1.793
AS14.29,2014-05-08 22:37:47.088,6.023
AS14.29,2014-05-08 22:41:55.184,1.004
AS14.29,2014-05-08 22:48:09.020,1.571
AS14.29,2014-05-08 22:48:19.523,10.144
AS14.29,2014-05-08 22:52:48.207,53.55
AS14.29,2014-05-08 22:56:50.713,13.109
AS14.29,2014-05-08 23:01:54.381,1.004
AS14.29,2014-05-08 23:02:32.559,2.055
AS14.29,2014-05-08 23:03:31.880,1.002
AS14.29,2014-05-08 23:03:34.903,4.044
AS14.29,2014-05-08 23:06:49.194,2.011
AS14.29,2014-05-08 23:08:20.614,1.056
AS14.29,2014-05-08 23:08:23.700,1.008
AS14.29,2014-05-08 23:09:44.210,1.004
AS14.29,2014-05-08 23:09:46.276,2.013
AS14.29,2014-05-08 23:10:41.562,7.189
AS14.29,2014-05-08 23:10:50.816,3.004
AS14.29,2014-05-08 23:11:05.859,2.445
AS14.29,2014-05-09 07:12:45.207,26.474
AS14.29,2014-05-09 07:14:36.096,1.002
AS14.29,2014-05-09 07:47:04.398,4.025
AS14.29,2014-05-09 08:01:36.091,1.01
AS14.29,2014-05-09 08:02:05.253,1.492
AS14.29,2014-05-09 08:10:15.151,11.632
AS14.29,2014-05-09 08:13:18.131,5.022
AS14.29,2014-05-09 08:16:56.240,1.005
AS14.29,2014-05-09 08:18:10.772,2.438
AS14.29,2014-05-09 08:18:49.085,1.909
AS14.29,2014-05-09 08:20:24.134,9.036
AS14.29,2014-05-09 09:16:01.660,4.999
AS14.29,2014-05-09 09:16:11.338,14.102
AS14.29,2014-05-09 09:35:12.872,3.774
AS14.29,2014-05-09 09:38:00.226,4.636
AS14.29,2014-05-09 09:48:52.680,2.516
AS14.29,2014-05-09 10:13:35.539,3.106
AS14.29,2014-05-09 10:13:40.816,1.309
AS14.29,2014-05-09 10:45:28.474,9.534
AS14.29,2014-05-09 10:50:59.668,5.028
AS14.29,2014-05-09 10:53:08.322,1.002
AS14.29,2014-05-09 10:53:10.339,4.02
AS14.29,2014-05-09 10:54:01.598,3.006
AS14.29,2014-05-09 10:55:50.177,3.009
AS14.29,2014-05-09 10:59:36.694,3.007
AS14.29,2014-05-09 11:01:51.301,2.374
AS14.29,2014-05-09 11:02:50.134,3.047
AS14.29,2014-05-09 11:08:31.357,2.007
AS14.29,2014-05-09 11:08:55.437,4.382
AS14.29,2014-05-09 11:09:12.832,3.014
AS14.29,2014-05-09 11:10:03.200,2.665
AS14.29,2014-05-09 11:10:47.105,6.021
AS14.29,2014-05-09 13:00:14.184,5.467
AS14.29,2014-05-09 13:00:56.122,1.398
AS14.29,2014-05-09 13:01:47.078,4.011
AS14.29,2014-05-09 13:04:34.653,0.834
AS14.29,2014-05-09 13:06:28.394,3.356
AS14.29,2014-05-09 13:20:21.526,2.016
AS14.29,2014-05-09 13:38:36.216,3.021
AS14.29,2014-05-09 14:24:02.084,0.783
AS14.29,2014-05-09 14:27:06.463,5.058
AS14.29,2014-05-09 14:29:56.956,1.001
AS14.29,2014-05-09 14:43:35.582,1.002
AS14.29,2014-05-09 14:43:40.615,7.23
AS14.29,2014-05-09 14:48:55.187,4.528
AS14.29,2014-05-09 14:51:56.023,5.038
AS14.29,2014-05-09 14:52:11.141,8.071
AS14.29,2014-05-09 14:52:21.223,1.002
AS14.29,2014-05-09 14:52:30.364,27.097
AS14.29,2014-05-09 14:55:19.993,5.329
AS14.29,2014-05-09 14:59:10.112,3.009
AS14.29,2014-05-09 15:01:28.928,8.091
AS14.29,2014-05-09 15:44:03.805,3.013
AS14.29,2014-05-09 15:44:25.224,2.008
AS14.29,2014-05-09 15:44:53.351,2.008
AS14.29,2014-05-09 17:56:36.842,3.156
AS14.29,2014-05-09 18:12:41.030,3.047
AS14.29,2014-05-09 18:12:53.124,1.321
AS14.29,2014-05-09 18:15:58.954,12.051
AS14.29,2014-05-09 18:23:35.267,4.036
AS14.29,2014-05-09 18:24:35.631,1.88
AS14.29,2014-05-09 18:33:41.203,3.153
AS14.29,2014-05-09 18:37:29.519,4.028
AS14.29,2014-05-09 18:44:17.039,2.472
AS14.29,2014-05-09 18:46:10.039,3.629
AS14.29,2014-05-09 18:47:31.384,5.019
AS14.29,2014-05-09 18:49:40.000,2.494
AS14.29,2014-05-09 18:50:12.959,11.02
AS14.29,2014-05-09 18:50:53.078,3.01
AS14.29,2014-05-09 19:59:32.891,1.013
AS14.29,2014-05-09 22:23:19.618,2.013
AS14.29,2014-05-09 22:25:49.684,4.009
AS14.29,2014-05-10 09:58:22.696,1.017
AS14.29,2014-05-10 10:08:26.332,1.003
AS14.29,2014-05-10 10:47:24.420,1.002
AS14.29,2014-05-10 11:07:41.217,6.03
AS14.29,2014-05-10 11:25:17.642,1.006
AS14.29,2014-05-10 11:28:33.867,1.002
AS14.29,2014-05-10 11:29:39.134,1.317
AS14.29,2014-05-10 11:30:27.121,9.021
AS14.29,2014-05-10 11:39:39.453,5.449
AS14.29,2014-05-10 12:11:07.487,3.005
AS14.29,2014-05-10 12:11:19.529,2.004
AS14.29,2014-05-10 12:13:19.176,2.012
AS14.29,2014-05-10 12:14:53.052,1.004
AS14.29,2014-05-10 12:18:25.302,2.011
AS14.29,2014-05-10 12:19:28.693,4.027
AS14.29,2014-05-10 12:20:35.062,1.517
AS14.29,2014-05-10 12:20:46.463,41.903
AS14.29,2014-05-10 12:22:15.276,5.02
AS14.29,2014-05-10 12:30:02.875,2.661
AS14.29,2014-05-10 12:30:25.950,2.005
AS14.29,2014-05-10 12:30:36.986,1.654
AS14.29,2014-05-10 12:44:32.526,3.008
AS14.29,2014-05-10 12:46:24.006,2.03
AS14.29,2014-05-10 12:46:29.121,7.412
AS14.29,2014-05-10 12:47:40.548,3.008
AS14.29,2014-05-10 12:48:24.785,2.314
AS14.29,2014-05-10 12:52:04.154,1.345
AS14.29,2014-05-10 12:55:30.206,8.534
AS14.29,2014-05-10 12:59:13.779,4.127
AS14.29,2014-05-10 12:59:48.038,1.799
AS14.29,2014-05-10 13:09:27.141,2.897
AS14.29,2014-05-10 13:17:06.319,6.033
AS14.29,2014-05-10 13:17:28.737,2.019
AS14.29,2014-05-10 13:18:40.788,4.007
AS14.29,2014-05-10 13:19:44.476,2.501
AS14.29,2014-05-10 13:36:34.756,2.015
AS14.29,2014-05-10 13:36:38.822,5.075
AS14.29,2014-05-10 13:40:48.819,1.033
AS14.29,2014-05-10 13:42:45.686,33.627
AS14.29,2014-05-10 13:45:23.263,47.571
AS14.29,2014-05-10 13:46:11.812,38.948
AS14.29,2014-05-10 13:59:17.825,35.681
AS14.29,2014-05-10 14:33:46.789,2.558
AS14.29,2014-05-10 14:55:16.561,3.008
AS14.29,2014-05-10 14:56:55.839,5.064
AS14.29,2014-05-10 14:57:01.951,5.059
AS14.29,2014-05-10 14:57:09.038,2.036
AS14.29,2014-05-10 14:57:12.263,1.887
AS14.29,2014-05-10 14:57:52.874,70.878
AS14.29,2014-05-10 15:02:57.727,3.012
AS14.29,2014-05-10 15:09:25.986,83.381
AS14.29,2014-05-10 15:10:50.230,35.246
AS14.29,2014-05-10 15:11:34.743,20.781
AS14.29,2014-05-10 15:11:56.332,67.498
AS14.29,2014-05-10 15:13:12.516,51.318
AS14.29,2014-05-10 15:14:38.799,18.972
AS14.29,2014-05-10 15:15:15.927,43.291
AS14.29,2014-05-10 15:16:56.874,34.555
AS14.29,2014-05-10 15:17:32.105,35.287
AS14.29,2014-05-10 15:18:41.355,33.22
AS14.29,2014-05-10 15:19:24.638,29.068
AS14.29,2014-05-10 15:23:17.569,10.101
